Customer,Date Shipped,Product ID,Brand,Channel
14716481,4/21/18,548,White Whale,Direct
14719900,4/21/18,548,White Whale,Direct
14722721,4/21/18,548,White Whale,Direct
14723904,4/21/18,548,White Whale,Direct
14725152,4/21/18,548,White Whale,Partner
14725490,4/21/18,548,White Whale,Direct
14714791,4/23/18,581,White Whale,Partner
14690598,4/24/18,968,White Whale,Direct
14691482,4/24/18,17,White Whale,Direct
13556484,4/25/18,548,White Whale,Direct
13550592,4/26/18,548,White Whale,Direct
13554288,4/26/18,548,White Whale,Direct
14694264,4/26/18,548,White Whale,Direct
14707537,4/26/18,494,Black Dog,Direct
14712243,4/26/18,1502,Orange Cat,Direct
14715324,4/26/18,494,Black Dog,Direct
13557672,4/27/18,17,White Whale,Direct
14690182,4/27/18,1145,Orange Cat,Direct
14702051,4/27/18,494,Black Dog,Direct
14702064,4/27/18,548,White Whale,Direct
13548396,4/28/18,494,Black Dog,Direct
13555704,4/28/18,548,White Whale,Direct
13556616,4/28/18,548,White Whale,Direct
13557840,4/28/18,494,Black Dog,Direct
13558968,4/28/18,548,White Whale,Direct
14691313,4/28/18,548,White Whale,Partner
14692847,4/28/18,548,White Whale,Partner
14693939,4/28/18,548,White Whale,Direct
14694407,4/28/18,548,White Whale,Direct
14694420,4/28/18,548,White Whale,Direct
14695772,4/28/18,548,White Whale,Direct
14696513,4/28/18,548,White Whale,Direct
14696513,4/28/18,548,White Whale,Direct
14698229,4/28/18,548,White Whale,Direct
14703494,4/28/18,548,White Whale,Direct
14703546,4/28/18,548,White Whale,Direct
14703637,4/28/18,548,White Whale,Partner
14704430,4/28/18,17,White Whale,Direct
14704638,4/28/18,548,White Whale,Direct
14707368,4/28/18,548,White Whale,Direct
14709578,4/28/18,548,White Whale,Direct
14710137,4/28/18,548,White Whale,Direct
14712555,4/28/18,548,White Whale,Direct
14713530,4/28/18,548,White Whale,Direct
14713712,4/28/18,1145,Orange Cat,Direct
14713868,4/28/18,548,White Whale,Direct
14715051,4/28/18,548,White Whale,Direct
14722656,4/28/18,548,White Whale,Direct
14724112,4/28/18,1145,Orange Cat,Direct
14725373,4/28/18,494,Black Dog,Direct
11030230,2/22/18,1304,Orange Cat,Direct
12294953,2/22/18,377,White Whale,Direct
13556928,2/22/18,377,White Whale,Direct
13558848,2/22/18,1202,Orange Cat,Direct
13558932,2/22/18,377,White Whale,Direct
14694238,2/22/18,377,White Whale,Direct
14695252,2/22/18,377,White Whale,Direct
14695395,2/22/18,377,White Whale,Direct
14696565,2/22/18,377,White Whale,Direct
14697098,2/22/18,377,White Whale,Direct
14698411,2/22/18,377,White Whale,Direct
14700595,2/22/18,377,White Whale,Direct
14700829,2/22/18,377,White Whale,Direct
14705717,2/22/18,377,White Whale,Direct
14705899,2/22/18,377,White Whale,Direct
14705912,2/22/18,377,White Whale,Direct
14707264,2/22/18,377,White Whale,Direct
14707420,2/22/18,377,White Whale,Direct
14709981,2/22/18,677,White Whale,Direct
14712113,2/22/18,377,White Whale,Direct
14717508,2/22/18,377,White Whale,Direct
14718626,2/22/18,968,White Whale,Direct
14718951,2/22/18,377,White Whale,Direct
14719211,2/22/18,377,White Whale,Direct
14719237,2/22/18,377,White Whale,Direct
14721200,2/22/18,1313,White Whale,Direct
14721629,2/22/18,377,White Whale,Direct
14722617,2/22/18,377,White Whale,Direct
14723969,2/22/18,377,White Whale,Direct
14724437,2/22/18,377,White Whale,Direct
14725243,2/22/18,377,White Whale,Partner
14726426,2/22/18,377,White Whale,Direct
14726647,2/22/18,470,Black Dog,Direct
14726738,2/22/18,377,White Whale,Partner
14726946,2/22/18,377,White Whale,Direct
14726972,2/22/18,470,Black Dog,Direct
14728025,2/22/18,470,Black Dog,Direct
14728038,2/22/18,377,White Whale,Direct
14728064,2/22/18,377,White Whale,Direct
14728155,2/22/18,1304,Orange Cat,Direct
14729000,2/22/18,1304,Orange Cat,Direct
14729065,2/22/18,377,White Whale,Direct
14729078,2/22/18,377,White Whale,Direct
14729091,2/22/18,377,White Whale,Direct
14729234,2/22/18,470,Black Dog,Direct
14729403,2/22/18,377,White Whale,Direct
14729455,2/22/18,548,White Whale,Direct
14729494,2/22/18,377,White Whale,Direct
14730391,2/22/18,377,White Whale,Direct
14730521,2/22/18,1304,Orange Cat,Direct
14730638,2/22/18,377,White Whale,Direct
14730898,2/22/18,377,White Whale,Direct
14730924,2/22/18,470,Black Dog,Direct
14731717,2/22/18,470,Black Dog,Direct
14731782,2/22/18,377,White Whale,Direct
14731808,2/22/18,1304,Orange Cat,Direct
14731977,2/22/18,377,White Whale,Direct
14732146,2/22/18,377,White Whale,Partner
14732185,2/22/18,377,White Whale,Direct
14732991,2/22/18,1304,Orange Cat,Direct
14733186,2/22/18,377,White Whale,Direct
14733342,2/22/18,377,White Whale,Direct
14733355,2/22/18,1304,Orange Cat,Direct
14733511,2/22/18,377,White Whale,Partner
14734226,2/22/18,470,Black Dog,Partner
14734278,2/22/18,377,White Whale,Partner
14734538,2/22/18,470,Black Dog,Partner
14734577,2/22/18,377,White Whale,Direct
14734642,2/22/18,377,White Whale,Direct
14734720,2/22/18,377,White Whale,Direct
14734733,2/22/18,377,White Whale,Direct
14734759,2/22/18,377,White Whale,Direct
14735513,2/22/18,470,Black Dog,Direct
14735669,2/22/18,377,White Whale,Direct
14736059,2/22/18,377,White Whale,Direct
14719237,3/9/18,17,White Whale,Direct
14718626,3/10/18,17,White Whale,Direct
14721629,3/10/18,17,White Whale,Direct
14726647,3/10/18,395,Black Dog,Direct
14729078,3/10/18,17,White Whale,Direct
14729091,3/10/18,17,White Whale,Direct
14733186,3/10/18,17,White Whale,Direct
14734577,3/10/18,17,White Whale,Direct
14695252,3/13/18,17,White Whale,Direct
14697098,3/13/18,17,White Whale,Direct
14700829,3/13/18,17,White Whale,Direct
14705717,3/13/18,17,White Whale,Direct
14705899,3/13/18,17,White Whale,Direct
14705912,3/13/18,17,White Whale,Direct
14712113,3/13/18,17,White Whale,Direct
11030230,3/14/18,1202,Orange Cat,Direct
14695395,3/14/18,17,White Whale,Direct
14696565,3/14/18,17,White Whale,Direct
14698411,3/14/18,17,White Whale,Direct
14726426,3/14/18,17,White Whale,Direct
14726738,3/14/18,17,White Whale,Partner
14728064,3/14/18,17,White Whale,Direct
14728155,3/14/18,1202,Orange Cat,Direct
14729000,3/14/18,1202,Orange Cat,Direct
14729403,3/14/18,17,White Whale,Direct
14729455,3/14/18,677,White Whale,Direct
14729494,3/14/18,17,White Whale,Direct
14730521,3/14/18,1202,Orange Cat,Direct
14730898,3/14/18,17,White Whale,Direct
14731782,3/14/18,17,White Whale,Direct
14731808,3/14/18,1202,Orange Cat,Direct
14732146,3/14/18,17,White Whale,Partner
14732991,3/14/18,1202,Orange Cat,Direct
14733511,3/14/18,17,White Whale,Partner
14734720,3/14/18,17,White Whale,Direct
14734733,3/14/18,17,White Whale,Direct
14734759,3/14/18,17,White Whale,Direct
14728025,3/15/18,395,Black Dog,Direct
14709981,3/16/18,17,White Whale,Direct
14734538,3/16/18,395,Black Dog,Partner
12294953,3/17/18,17,White Whale,Direct
14730391,3/17/18,17,White Whale,Direct
14732185,3/17/18,17,White Whale,Direct
14734642,3/17/18,17,White Whale,Direct
14729234,3/20/18,395,Black Dog,Direct
14730924,3/20/18,395,Black Dog,Direct
14718951,3/21/18,17,White Whale,Direct
14728038,3/21/18,17,White Whale,Direct
14735513,3/21/18,494,Black Dog,Direct
14735669,3/21/18,17,White Whale,Direct
13556928,3/22/18,17,White Whale,Direct
14707264,3/22/18,17,White Whale,Direct
14717508,3/22/18,17,White Whale,Direct
14724437,3/22/18,17,White Whale,Direct
14723969,3/23/18,17,White Whale,Direct
14729065,3/23/18,17,White Whale,Direct
14725243,3/24/18,581,White Whale,Partner
13558848,3/28/18,1415,Orange Cat,Direct
13558932,3/28/18,1109,White Whale,Direct
14707420,3/29/18,1109,White Whale,Direct
14722617,3/29/18,1109,White Whale,Direct
14721200,3/30/18,968,White Whale,Direct
14730638,3/31/18,581,White Whale,Direct
14734577,4/4/18,581,White Whale,Direct
14733186,4/5/18,581,White Whale,Direct
14726426,4/6/18,548,White Whale,Direct
14696565,4/7/18,581,White Whale,Direct
14726738,4/7/18,581,White Whale,Partner
14729078,4/7/18,581,White Whale,Direct
14729494,4/7/18,581,White Whale,Direct
14730898,4/7/18,581,White Whale,Direct
14734720,4/7/18,581,White Whale,Direct
11030230,4/11/18,1415,Orange Cat,Direct
14719237,4/11/18,548,White Whale,Direct
14726647,4/11/18,494,Black Dog,Direct
14732991,4/11/18,1415,Orange Cat,Direct
14695252,4/12/18,548,White Whale,Direct
14698411,4/12/18,548,White Whale,Direct
14705899,4/12/18,548,White Whale,Direct
14705912,4/12/18,548,White Whale,Direct
14697098,4/13/18,548,White Whale,Direct
14700829,4/13/18,548,White Whale,Direct
14705717,4/13/18,548,White Whale,Direct
14712113,4/13/18,548,White Whale,Direct
14721629,4/13/18,548,White Whale,Direct
14728025,4/13/18,494,Black Dog,Direct
14728155,4/13/18,1145,Orange Cat,Direct
14729000,4/13/18,1145,Orange Cat,Direct
14729455,4/13/18,377,White Whale,Direct
14730521,4/13/18,1145,Orange Cat,Direct
14731782,4/13/18,548,White Whale,Direct
14734733,4/13/18,548,White Whale,Direct
14718951,4/17/18,548,White Whale,Direct
14734538,4/18/18,494,Black Dog,Partner
14735513,4/18/18,1073,Black Dog,Direct
13556928,4/19/18,548,White Whale,Direct
14717508,4/19/18,548,White Whale,Direct
14723969,4/19/18,548,White Whale,Direct
14724437,4/19/18,548,White Whale,Direct
14729065,4/19/18,548,White Whale,Direct
12294953,4/20/18,548,White Whale,Direct
14707264,4/20/18,548,White Whale,Direct
14726972,4/20/18,446,Black Dog,Direct
14729234,4/20/18,494,Black Dog,Direct
14731977,4/20/18,17,White Whale,Direct
14734759,4/20/18,548,White Whale,Direct
14728038,4/21/18,968,White Whale,Direct
14730391,4/21/18,548,White Whale,Direct
14734642,4/21/18,548,White Whale,Direct
14736059,4/24/18,17,White Whale,Direct
13558848,4/26/18,1145,Orange Cat,Direct
13558932,4/26/18,17,White Whale,Direct
14721200,4/28/18,968,White Whale,Direct
14702181,2/23/18,377,White Whale,Direct
14714869,2/23/18,470,Black Dog,Direct
14716611,2/23/18,377,White Whale,Direct
14736878,2/23/18,377,White Whale,Direct
14736891,2/23/18,377,White Whale,Direct
14737034,2/23/18,377,White Whale,Direct
14737086,2/23/18,377,White Whale,Partner
14737437,2/23/18,377,White Whale,Direct
14738204,2/23/18,470,Black Dog,Direct
14738334,2/23/18,377,White Whale,Direct
14738516,2/23/18,377,White Whale,Direct
14738607,2/23/18,377,White Whale,Partner
14738737,2/23/18,377,White Whale,Direct
14739647,2/23/18,377,White Whale,Direct
14740037,2/23/18,377,White Whale,Direct
14740739,2/23/18,470,Black Dog,Direct
14740895,2/23/18,377,White Whale,Direct
14740908,2/23/18,377,White Whale,Direct
14740934,2/23/18,377,White Whale,Direct
14741012,2/23/18,470,Black Dog,Direct
14741025,2/23/18,1304,Orange Cat,Direct
14741103,2/23/18,1304,Orange Cat,Direct
14741116,2/23/18,470,Black Dog,Direct
14741155,2/23/18,377,White Whale,Direct
14741181,2/23/18,377,White Whale,Direct
14741259,2/23/18,377,White Whale,Direct
14742169,2/23/18,377,White Whale,Direct
14742234,2/23/18,377,White Whale,Direct
14742260,2/23/18,377,White Whale,Direct
14742338,2/23/18,1304,Orange Cat,Direct
14742377,2/23/18,377,White Whale,Direct
14742416,2/23/18,377,White Whale,Direct
14742468,2/23/18,377,White Whale,Direct
14743443,2/23/18,323,Black Dog,Direct
14743456,2/23/18,323,Black Dog,Direct
14743469,2/23/18,1073,Black Dog,Direct
14743482,2/23/18,323,Black Dog,Direct
14743924,2/23/18,377,White Whale,Direct
14744626,2/23/18,377,White Whale,Direct
14744717,2/23/18,377,White Whale,Direct
14744964,2/23/18,377,White Whale,Direct
14745042,2/23/18,581,White Whale,Direct
14745055,2/23/18,470,Black Dog,Direct
14745107,2/23/18,470,Black Dog,Direct
14745159,2/23/18,377,White Whale,Direct
14745913,2/23/18,377,White Whale,Direct
14747616,2/23/18,377,White Whale,Direct
14747681,2/23/18,377,White Whale,Direct
14747707,2/23/18,377,White Whale,Direct
14747837,2/23/18,377,White Whale,Direct
14748578,2/23/18,470,Black Dog,Direct
14748656,2/23/18,470,Black Dog,Direct
14748682,2/23/18,377,White Whale,Direct
14748955,2/23/18,377,White Whale,Direct
14749046,2/23/18,470,Black Dog,Partner
14737437,3/13/18,17,White Whale,Direct
14738607,3/13/18,17,White Whale,Partner
14745107,3/13/18,395,Black Dog,Direct
14738516,3/14/18,1388,White Whale,Direct
14739647,3/15/18,17,White Whale,Direct
14741259,3/15/18,17,White Whale,Direct
14742234,3/15/18,17,White Whale,Direct
14743924,3/15/18,17,White Whale,Direct
14744717,3/15/18,17,White Whale,Direct
14716611,3/16/18,17,White Whale,Direct
14736878,3/16/18,17,White Whale,Direct
14737034,3/16/18,17,White Whale,Direct
14737086,3/16/18,17,White Whale,Partner
14738737,3/16/18,17,White Whale,Direct
14741012,3/16/18,395,Black Dog,Direct
14741025,3/16/18,1415,Orange Cat,Direct
14742338,3/16/18,1415,Orange Cat,Direct
14740934,3/17/18,17,White Whale,Direct
14741155,3/17/18,17,White Whale,Direct
14740739,3/20/18,395,Black Dog,Direct
14747681,3/20/18,17,White Whale,Direct
14747707,3/20/18,17,White Whale,Direct
14748578,3/20/18,494,Black Dog,Direct
14742468,3/21/18,17,White Whale,Direct
14745042,3/22/18,677,White Whale,Direct
14745055,3/22/18,494,Black Dog,Direct
14745159,3/22/18,17,White Whale,Direct
14736891,3/23/18,1388,White Whale,Direct
14742169,3/27/18,581,White Whale,Direct
14745913,3/27/18,581,White Whale,Direct
14716611,3/28/18,17,White Whale,Direct
14744964,3/29/18,1109,White Whale,Direct
14702181,3/30/18,581,White Whale,Direct
14747616,3/30/18,581,White Whale,Direct
14747837,3/30/18,581,White Whale,Direct
14748682,3/30/18,581,White Whale,Direct
14748955,3/30/18,581,White Whale,Direct
14738334,3/31/18,581,White Whale,Direct
14740037,3/31/18,581,White Whale,Direct
14740895,3/31/18,581,White Whale,Direct
14740908,3/31/18,581,White Whale,Direct
14741103,3/31/18,1415,Orange Cat,Direct
14742260,3/31/18,581,White Whale,Direct
14742377,3/31/18,581,White Whale,Direct
14744626,3/31/18,581,White Whale,Direct
14738204,4/4/18,323,Black Dog,Direct
14738607,4/5/18,581,White Whale,Partner
14716611,4/6/18,548,White Whale,Direct
14737034,4/7/18,581,White Whale,Direct
14741116,4/7/18,323,Black Dog,Direct
14747681,4/7/18,581,White Whale,Direct
14745107,4/11/18,494,Black Dog,Direct
14738516,4/13/18,548,White Whale,Direct
14738737,4/13/18,548,White Whale,Direct
14741012,4/13/18,494,Black Dog,Direct
14741259,4/13/18,548,White Whale,Direct
14742234,4/13/18,548,White Whale,Direct
14743924,4/13/18,548,White Whale,Direct
14744717,4/13/18,548,White Whale,Direct
14748578,4/18/18,1073,Black Dog,Direct
14745042,4/19/18,548,White Whale,Direct
14745055,4/19/18,1073,Black Dog,Direct
14740934,4/20/18,548,White Whale,Direct
14741155,4/20/18,548,White Whale,Direct
14742260,4/20/18,548,White Whale,Direct
14742338,4/20/18,1145,Orange Cat,Direct
14736891,4/21/18,548,White Whale,Direct
14702181,4/28/18,548,White Whale,Direct
14741103,4/28/18,1145,Orange Cat,Direct
14742169,4/28/18,548,White Whale,Direct
14744964,4/28/18,17,White Whale,Direct
14745913,4/28/18,548,White Whale,Direct
14747837,4/28/18,548,White Whale,Direct
14748682,4/28/18,548,White Whale,Direct
14748955,4/28/18,548,White Whale,Direct
13559208,2/24/18,377,White Whale,Direct
14690455,2/24/18,581,White Whale,Direct
14695382,2/24/18,377,White Whale,Direct
14702324,2/24/18,470,Black Dog,Direct
14704365,2/24/18,377,White Whale,Direct
14707199,2/24/18,1304,Orange Cat,Direct
14712178,2/24/18,377,White Whale,Direct
14720082,2/24/18,377,White Whale,Direct
14721252,2/24/18,377,White Whale,Direct
14725191,2/24/18,1304,Orange Cat,Direct
14725386,2/24/18,377,White Whale,Direct
14748786,2/24/18,377,White Whale,Direct
14749137,2/24/18,377,White Whale,Direct
14749800,2/24/18,377,White Whale,Direct
14749891,2/24/18,470,Black Dog,Direct
14749995,2/24/18,1304,Orange Cat,Direct
14750268,2/24/18,470,Black Dog,Direct
14750372,2/24/18,377,White Whale,Direct
14750437,2/24/18,470,Black Dog,Direct
14751256,2/24/18,377,White Whale,Direct
14751373,2/24/18,377,White Whale,Direct
14751399,2/24/18,377,White Whale,Direct
14751412,2/24/18,377,White Whale,Direct
14751425,2/24/18,377,White Whale,Direct
14751724,2/24/18,377,White Whale,Direct
14752400,2/24/18,377,White Whale,Direct
14752621,2/24/18,377,White Whale,Direct
14752686,2/24/18,377,White Whale,Direct
14752712,2/24/18,377,White Whale,Partner
14752725,2/24/18,470,Black Dog,Direct
14752907,2/24/18,377,White Whale,Direct
14752985,2/24/18,377,White Whale,Direct
14753843,2/24/18,377,White Whale,Direct
14754103,2/24/18,470,Black Dog,Direct
14754116,2/24/18,377,White Whale,Direct
14754181,2/24/18,377,White Whale,Direct
14754298,2/24/18,470,Black Dog,Direct
14755065,2/24/18,377,White Whale,Direct
14755429,2/24/18,377,White Whale,Direct
14755585,2/24/18,377,White Whale,Direct
14756326,2/24/18,377,White Whale,Direct
14756378,2/24/18,1304,Orange Cat,Direct
14756391,2/24/18,377,White Whale,Direct
14756430,2/24/18,377,White Whale,Direct
14756521,2/24/18,377,White Whale,Direct
14756547,2/24/18,377,White Whale,Direct
14756638,2/24/18,377,White Whale,Direct
14756716,2/24/18,377,White Whale,Direct
14756794,2/24/18,377,White Whale,Direct
14756820,2/24/18,377,White Whale,Direct
14756898,2/24/18,377,White Whale,Direct
14757600,2/24/18,470,Black Dog,Direct
14757613,2/24/18,470,Black Dog,Direct
14757652,2/24/18,470,Black Dog,Direct
14758120,2/24/18,377,White Whale,Direct
14758952,2/24/18,377,White Whale,Direct
14758991,2/24/18,377,White Whale,Direct
14759095,2/24/18,377,White Whale,Direct
14759251,2/24/18,377,White Whale,Direct
14759316,2/24/18,377,White Whale,Direct
14759381,2/24/18,1304,Orange Cat,Direct
14760252,2/24/18,470,Black Dog,Direct
14760564,2/24/18,470,Black Dog,Direct
14760616,2/24/18,377,White Whale,Direct
14760668,2/24/18,377,White Whale,Direct
14761513,2/24/18,470,Black Dog,Partner
14761669,2/24/18,470,Black Dog,Direct
14761773,2/24/18,377,White Whale,Direct
14761799,2/24/18,377,White Whale,Direct
14761812,2/24/18,1304,Orange Cat,Direct
14761877,2/24/18,377,White Whale,Partner
14761955,2/24/18,1304,Orange Cat,Direct
14761981,2/24/18,377,White Whale,Direct
14762033,2/24/18,1304,Orange Cat,Direct
14762969,2/24/18,470,Black Dog,Direct
14763086,2/24/18,377,White Whale,Direct
14763346,2/24/18,323,Black Dog,Direct
14763372,2/24/18,377,White Whale,Partner
14763398,2/24/18,377,White Whale,Direct
13559208,3/15/18,17,White Whale,Direct
14690455,3/15/18,17,White Whale,Direct
14695382,3/15/18,17,White Whale,Direct
14702324,3/15/18,395,Black Dog,Direct
14704365,3/15/18,17,White Whale,Direct
14707199,3/15/18,1202,Orange Cat,Direct
14720082,3/15/18,17,White Whale,Direct
14721252,3/15/18,17,White Whale,Direct
14725191,3/15/18,1202,Orange Cat,Direct
14725386,3/15/18,17,White Whale,Direct
14749995,3/16/18,1415,Orange Cat,Direct
14761877,3/16/18,17,White Whale,Partner
14754181,3/17/18,17,White Whale,Direct
14755585,3/17/18,17,White Whale,Direct
14756326,3/17/18,17,White Whale,Direct
14756378,3/17/18,1415,Orange Cat,Direct
14756391,3/17/18,17,White Whale,Direct
14756547,3/17/18,17,White Whale,Direct
14756794,3/17/18,17,White Whale,Direct
14756820,3/17/18,17,White Whale,Direct
14756898,3/17/18,17,White Whale,Direct
14758952,3/17/18,17,White Whale,Direct
14759251,3/17/18,17,White Whale,Direct
14760668,3/17/18,17,White Whale,Direct
14761812,3/17/18,1415,Orange Cat,Direct
14763346,3/17/18,323,Black Dog,Direct
14749800,3/20/18,17,White Whale,Direct
14749891,3/20/18,395,Black Dog,Direct
14750268,3/20/18,395,Black Dog,Direct
14750372,3/20/18,17,White Whale,Direct
14750437,3/20/18,395,Black Dog,Direct
14751425,3/20/18,17,White Whale,Direct
14752400,3/20/18,17,White Whale,Direct
14752621,3/20/18,17,White Whale,Direct
14752686,3/20/18,17,White Whale,Direct
14752907,3/20/18,17,White Whale,Direct
14762969,3/20/18,395,Black Dog,Direct
14749137,3/21/18,17,White Whale,Direct
14751373,3/21/18,17,White Whale,Direct
14754103,3/21/18,395,Black Dog,Direct
14754116,3/21/18,17,White Whale,Direct
14757600,3/21/18,395,Black Dog,Direct
14757613,3/21/18,395,Black Dog,Direct
14758991,3/21/18,17,White Whale,Direct
14759095,3/21/18,17,White Whale,Direct
14760564,3/21/18,395,Black Dog,Direct
14762033,3/21/18,1415,Orange Cat,Direct
14751399,3/22/18,17,White Whale,Direct
14751412,3/22/18,17,White Whale,Direct
14759316,3/23/18,1388,White Whale,Direct
14761669,3/23/18,395,Black Dog,Direct
14760252,3/24/18,458,Black Dog,Direct
14761955,3/24/18,1415,Orange Cat,Direct
14763398,3/24/18,581,White Whale,Direct
14758120,3/27/18,581,White Whale,Direct
14757652,3/29/18,284,Black Dog,Direct
14763372,3/29/18,581,White Whale,Partner
14748786,3/30/18,581,White Whale,Direct
14751256,3/30/18,581,White Whale,Direct
14755429,3/31/18,581,White Whale,Direct
14756430,3/31/18,581,White Whale,Direct
14756716,3/31/18,581,White Whale,Direct
14761773,3/31/18,581,White Whale,Direct
14757600,4/4/18,494,Black Dog,Direct
14757613,4/4/18,494,Black Dog,Direct
14762033,4/4/18,1202,Orange Cat,Direct
14762969,4/4/18,494,Black Dog,Direct
14755065,4/6/18,17,White Whale,Direct
14756378,4/6/18,1202,Orange Cat,Direct
14756521,4/6/18,17,White Whale,Direct
14690455,4/7/18,677,White Whale,Direct
14695382,4/7/18,581,White Whale,Direct
14704365,4/7/18,581,White Whale,Direct
14721252,4/7/18,968,White Whale,Direct
14725191,4/7/18,1415,Orange Cat,Direct
14750372,4/7/18,581,White Whale,Direct
14752686,4/7/18,581,White Whale,Direct
14756547,4/7/18,581,White Whale,Direct
14756794,4/7/18,581,White Whale,Direct
14761877,4/7/18,581,White Whale,Partner
14749891,4/11/18,494,Black Dog,Direct
14750268,4/11/18,494,Black Dog,Direct
14760564,4/11/18,494,Black Dog,Direct
14761669,4/12/18,494,Black Dog,Direct
14754181,4/13/18,548,White Whale,Direct
14754298,4/13/18,458,Black Dog,Direct
14756391,4/13/18,548,White Whale,Direct
14759316,4/13/18,548,White Whale,Direct
14760668,4/13/18,548,White Whale,Direct
14761812,4/13/18,1145,Orange Cat,Direct
14749137,4/17/18,548,White Whale,Direct
14751373,4/18/18,548,White Whale,Direct
14751399,4/19/18,548,White Whale,Direct
14751412,4/19/18,548,White Whale,Direct
14754103,4/19/18,494,Black Dog,Direct
14754116,4/19/18,548,White Whale,Direct
14750437,4/20/18,494,Black Dog,Direct
14752907,4/20/18,548,White Whale,Direct
14759251,4/20/18,548,White Whale,Direct
14763346,4/20/18,1073,Black Dog,Direct
14748786,4/23/18,581,White Whale,Direct
14763398,4/25/18,548,White Whale,Direct
14760252,4/27/18,1073,Black Dog,Direct
14761955,4/27/18,1145,Orange Cat,Direct
14748786,4/28/18,548,White Whale,Direct
14751256,4/28/18,548,White Whale,Direct
14756430,4/28/18,548,White Whale,Direct
14756716,4/28/18,548,White Whale,Direct
14757652,4/28/18,494,Black Dog,Direct
14758120,4/28/18,548,White Whale,Direct
14761773,4/28/18,548,White Whale,Direct
14792856,2/26/18,1304,Orange Cat,Direct
9897624,2/27/18,377,White Whale,Direct
12251008,2/27/18,377,White Whale,Partner
12271743,2/27/18,470,Black Dog,Direct
13515744,2/27/18,470,Black Dog,Partner
13530480,2/27/18,377,White Whale,Direct
13536504,2/27/18,1304,Orange Cat,Direct
14690000,2/27/18,677,White Whale,Direct
14690234,2/27/18,377,White Whale,Direct
14690546,2/27/18,377,White Whale,Direct
14695330,2/27/18,470,Black Dog,Direct
14695759,2/27/18,377,White Whale,Direct
14696643,2/27/18,470,Black Dog,Direct
14703247,2/27/18,377,White Whale,Direct
14704898,2/27/18,377,White Whale,Direct
14709591,2/27/18,377,White Whale,Direct
14713582,2/27/18,377,White Whale,Direct
14727869,2/27/18,470,Black Dog,Direct
14736020,2/27/18,377,White Whale,Direct
14736033,2/27/18,470,Black Dog,Direct
14744769,2/27/18,1304,Orange Cat,Direct
14749982,2/27/18,377,White Whale,Direct
14750112,2/27/18,377,White Whale,Direct
14750125,2/27/18,470,Black Dog,Direct
14750164,2/27/18,377,White Whale,Direct
14750190,2/27/18,377,White Whale,Direct
14751451,2/27/18,377,White Whale,Direct
14751542,2/27/18,377,White Whale,Direct
14755572,2/27/18,377,White Whale,Direct
14755637,2/27/18,470,Black Dog,Direct
14756612,2/27/18,377,White Whale,Direct
14757730,2/27/18,1304,Orange Cat,Direct
14757834,2/27/18,1304,Orange Cat,Direct
14758003,2/27/18,377,White Whale,Direct
14758016,2/27/18,1304,Orange Cat,Direct
14758926,2/27/18,377,White Whale,Direct
14759212,2/27/18,377,White Whale,Direct
14759225,2/27/18,470,Black Dog,Direct
14762111,2/27/18,470,Black Dog,Direct
14762800,2/27/18,377,White Whale,Direct
14763060,2/27/18,377,White Whale,Direct
14763281,2/27/18,470,Black Dog,Direct
14763294,2/27/18,470,Black Dog,Direct
14764139,2/27/18,470,Black Dog,Partner
14764256,2/27/18,377,White Whale,Direct
14764282,2/27/18,1304,Orange Cat,Direct
14764295,2/27/18,377,White Whale,Direct
14764490,2/27/18,377,White Whale,Direct
14764516,2/27/18,377,White Whale,Direct
14764529,2/27/18,1304,Orange Cat,Direct
14764568,2/27/18,377,White Whale,Direct
14765738,2/27/18,377,White Whale,Direct
14765751,2/27/18,470,Black Dog,Direct
14765907,2/27/18,377,White Whale,Direct
14766752,2/27/18,1304,Orange Cat,Direct
14766830,2/27/18,377,White Whale,Direct
14767038,2/27/18,470,Black Dog,Partner
14767194,2/27/18,377,White Whale,Direct
14768039,2/27/18,377,White Whale,Direct
14768104,2/27/18,377,White Whale,Direct
14768325,2/27/18,377,White Whale,Direct
14768468,2/27/18,377,White Whale,Direct
14768533,2/27/18,377,White Whale,Direct
14768546,2/27/18,377,White Whale,Direct
14768572,2/27/18,377,White Whale,Direct
14768585,2/27/18,377,White Whale,Direct
14768624,2/27/18,377,White Whale,Direct
14769339,2/27/18,470,Black Dog,Direct
14769378,2/27/18,377,White Whale,Direct
14769404,2/27/18,377,White Whale,Direct
14769417,2/27/18,377,White Whale,Direct
14769430,2/27/18,470,Black Dog,Direct
14769469,2/27/18,377,White Whale,Direct
14769755,2/27/18,470,Black Dog,Direct
14769872,2/27/18,377,White Whale,Direct
14770756,2/27/18,377,White Whale,Direct
14770873,2/27/18,377,White Whale,Direct
14770886,2/27/18,470,Black Dog,Partner
14770964,2/27/18,377,White Whale,Partner
14771107,2/27/18,377,White Whale,Direct
14771211,2/27/18,377,White Whale,Direct
14771965,2/27/18,377,White Whale,Direct
14772082,2/27/18,377,White Whale,Partner
14772251,2/27/18,377,White Whale,Direct
14772264,2/27/18,1304,Orange Cat,Direct
14772277,2/27/18,1304,Orange Cat,Direct
14772290,2/27/18,377,White Whale,Partner
14772511,2/27/18,677,White Whale,Direct
14773369,2/27/18,377,White Whale,Direct
14773447,2/27/18,377,White Whale,Direct
14773486,2/27/18,377,White Whale,Direct
14773590,2/27/18,377,White Whale,Direct
